Pitch No.,Pitcher,PitcherThrows,AutoPitchType,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"Schapira, Calvin",Left,Four-Seam,88.20667,-2.168831,2.380335,1841.611277,158.656456,11:15,6.49138,-1.22988,5.896,-20.01785,15.89343,-5.76768,2.80687,0.50078,80.84253,-5.93248,1.345964,0.431307,102.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"Schapira, Calvin",Left,Four-Seam,89.60801,-3.054458,0.678075,2414.270908,152.693579,11:00,6.48125,-1.13293,5.96027,-13.93749,20.6906,-10.12548,2.48442,-1.34789,82.26943,-5.721404,-1.141671,0.423531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"Schapira, Calvin",Left,Four-Seam,89.38978,-2.597962,1.0203,2445.945537,154.177931,11:15,6.47935,-1.22303,5.83588,-17.51804,17.10473,-7.80725,2.60266,-0.92516,82.84865,-5.880408,-0.3798,0.423499,84.88476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"Schapira, Calvin",Left,Four-Seam,90.90795,-0.950068,0.42595,2460.350395,164.460669,11:30,6.4717,-1.22826,5.62659,-15.75599,18.45706,-4.82296,4.27203,-1.23269,82.79018,-3.949726,-0.435366,0.420985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"Schapira, Calvin",Left,Changeup,85.2908,-1.907205,1.271322,1945.906977,145.305825,10:45,6.17649,-1.56564,5.36755,-21.42355,18.10343,-11.58075,2.60175,-1.33842,77.40677,-5.926253,-0.787375,0.4525,67.26484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"Schapira, Calvin",Left,Four-Seam,90.54539,-2.064507,-2.901274,2350.774561,218.499444,1:15,5.31235,1.2854,6.40273,-13.84607,20.02974,14.96639,2.25671,-0.13772,81.74569,-4.776004,-0.193172,0.418906,66.6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"Schapira, Calvin",Left,Four-Seam,91.59613,0.20278,-2.805176,2357.737102,187.292358,12:15,5.26752,1.28915,6.46035,-12.49859,20.5393,2.47965,4.41247,-1.08312,82.49424,-2.270569,-2.356402,0.413693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"Schapira, Calvin",Left,Changeup,83.54692,0.452301,-2.51097,1593.660803,273.648752,3:00,5.32166,1.21669,6.14204,-39.18223,0.55748,11.12142,2.47488,-0.17855,76.43249,-6.808219,-0.505583,0.453716,61.60985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"Schapira, Calvin",Left,Four-Seam,92.37276,-1.429997,-2.75853,2353.245382,224.451266,1:30,5.34968,1.25675,6.22691,-17.13473,15.56119,14.14087,2.60055,-0.11204,83.52774,-4.71569,-0.207461,0.411546,73.07123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"Schapira, Calvin",Left,Slider,82.50672,-0.353629,-0.695179,2383.86397,102.365032,9:30,5.27753,1.33531,5.90696,-37.32352,3.84075,-11.44571,1.83895,-0.26384,75.48489,-7.249204,-2.751895,0.461776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"Schapira, Calvin",Left,Four-Seam,91.8788,-2.818303,-3.058873,2274.522772,206.676965,1:00,5.30268,1.37164,6.19995,-12.85127,19.98182,9.50375,1.62422,-0.66286,83.90918,-5.307249,-1.346736,0.412408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"Schapira, Calvin",Left,Changeup,84.49259,-1.243339,-1.935317,1497.759125,267.559032,3:00,5.22075,1.40257,6.07964,-37.14329,1.7589,12.42501,0.97425,0.64666,77.59628,-8.100595,0.306051,0.448909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"Schapira, Calvin",Left,Changeup,84.67603,-0.286321,-2.153034,1600.930903,256.607545,2:30,5.32488,1.343,5.97081,-34.1864,4.58099,14.22639,2.21036,0.53141,77.75669,-6.61268,0.405102,0.448131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"Schapira, Calvin",Left,Four-Seam,91.67152,-2.38398,-1.765406,2463.96599,199.760896,12:45,5.26496,1.45652,6.23246,-11.83808,21.50123,7.28469,2.07673,0.43433,82.54338,-4.725067,-0.450471,0.415575,104.45426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"Schapira, Calvin",Left,Slider,80.30512,0.6508,-1.438549,2334.037527,110.511851,9:45,5.28366,1.48951,5.85928,-37.33577,6.19189,-12.83422,2.77722,-0.91683,73.42533,-6.261348,-3.739019,0.474847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"Schapira, Calvin",Left,Four-Seam,91.68818,-2.132502,-3.210405,2365.714658,217.837911,1:15,5.33335,1.37235,6.21347,-15.57422,17.69458,12.82583,2.06339,-0.52486,82.8792,-5.137605,-0.898922,0.415136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"Schapira, Calvin",Left,Four-Seam,91.76109,-1.512889,-3.099306,2355.455138,209.718633,1:00,5.3721,1.02178,6.39221,-10.34256,22.71328,12.2806,3.11631,-0.80834,82.58103,-3.594361,-0.879104,0.413805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"Schapira, Calvin",Left,Four-Seam,91.60446,-0.54137,-1.741865,2451.33471,205.387186,12:45,5.37819,1.23382,6.51098,-15.14261,17.81513,7.89437,3.61923,0.29264,82.48476,-3.497128,-0.309216,0.41319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"Schapira, Calvin",Left,Four-Seam,90.83886,-0.816509,-3.110877,2349.766801,220.71009,1:15,5.38884,1.42005,6.37532,-17.34194,16.1215,12.90753,3.19126,-0.36942,82.4779,-4.14686,-0.777441,0.416348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"Schapira, Calvin",Left,Changeup,83.16825,0.290568,-1.289215,1518.235281,246.49664,2:15,5.32095,1.36624,6.0592,-31.60238,8.34997,16.4345,2.95644,1.54227,76.41856,-5.592954,1.670601,0.454928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"Schapira, Calvin",Left,Changeup,83.13396,-1.392569,-1.823435,1573.345105,248.823805,2:15,5.33428,1.24927,5.93349,-33.97529,6.5365,13.45729,1.21007,0.67836,76.09561,-7.681236,0.596558,0.458102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"Schapira, Calvin",Left,Changeup,84.08375,-2.566467,-2.913398,1572.632764,247.455778,2:15,5.32616,1.0552,6.07614,-32.96399,6.51441,12.57607,0.19973,-0.59491,77.09714,-8.664379,-0.647258,0.452222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"Schapira, Calvin",Left,Changeup,84.62166,-2.72556,-3.082971,1594.428399,252.908928,2:30,5.39719,1.06928,5.92251,-33.70644,5.34087,13.39127,0.05345,-0.67851,77.96657,-8.921623,-0.676758,0.449746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"Schapira, Calvin",Left,Slider,79.69848,-0.133843,-0.121606,2280.877362,107.596228,9:30,5.34805,1.2487,5.96437,-38.66683,5.69134,-13.06355,2.00171,0.04731,72.36209,-7.316721,-2.471933,0.479356,100.26477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"Schapira, Calvin",Left,Four-Seam,90.51814,-2.496818,-2.531874,2371.475585,212.684504,1:00,5.37114,1.11041,6.44007,-16.16824,17.3904,10.44642,1.72562,-0.34725,82.54067,-5.603385,-0.639357,0.41694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"Schapira, Calvin",Left,Four-Seam,91.26827,-1.901339,-0.885681,2305.181447,205.011,12:45,5.45594,1.07234,5.97761,-13.85485,19.56592,8.63225,2.53791,0.97057,83.41197,-4.564699,0.666063,0.416082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"Schapira, Calvin",Left,Four-Seam,90.38565,-1.708558,2.250984,2295.521933,164.497556,11:30,6.52696,-0.96921,5.83864,-17.54741,16.91076,-4.37248,3.47495,0.75969,82.25715,-5.037977,1.467805,0.422491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"Schapira, Calvin",Left,Four-Seam,90.27097,-2.761458,2.596421,2311.6764,149.380358,11:00,6.36101,-1.08045,6.00381,-19.01477,15.13666,-8.32406,2.21315,0.6333,82.82381,-6.338602,1.100601,0.420606,100.88701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"Schapira, Calvin",Left,Four-Seam,89.51058,-3.302327,2.456466,2217.172209,139.58267,10:45,6.35596,-1.25407,5.95695,-19.20485,15.74162,-12.43052,1.6868,-0.01046,81.87893,-6.916705,0.223579,0.425474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"Schapira, Calvin",Left,Slider,77.34348,-0.35304,1.5408,2686.449096,250.725061,2:15,6.0736,-1.62867,5.32656,-43.85817,3.90445,6.86083,2.08734,0.38929,71.13441,-8.341428,2.760271,0.497411,60.10865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"Schapira, Calvin",Left,Four-Seam,92.45346,-1.761667,1.360765,2385.115985,146.873075,11:00,6.35474,-1.32497,5.94042,-17.143,15.783,-9.55532,3.29092,-0.85866,83.76471,-5.026488,-0.355813,0.412991,97.07676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"Schapira, Calvin",Left,Slider,78.19975,-0.207147,-0.396813,2726.783794,241.559625,2:00,6.13901,-1.71381,5.22405,-39.52664,6.88485,10.24855,2.65037,-1.23284,72.42853,-7.401068,1.421963,0.490325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"Schapira, Calvin",Left,Four-Seam,93.04894,-3.168766,2.018739,2335.008986,158.395692,11:15,6.45702,-0.89522,6.0634,-13.49013,18.6647,-6.97894,2.39523,0.39239,85.0501,-5.757549,0.763004,0.408126,65.49282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"Schapira, Calvin",Left,Four-Seam,89.8235,-2.874802,3.079589,2281.987039,145.83235,10:45,6.45412,-1.14212,5.88073,-18.19434,16.55682,-10.47823,2.26193,0.84753,82.21898,-6.305257,1.202344,0.424284,101.90079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"Schapira, Calvin",Left,Slider,78.6405,1.813267,-0.298406,2664.446283,271.966908,3:00,6.0347,-1.63179,5.19659,-45.27286,1.00224,11.82418,3.96822,-0.92714,72.18497,-6.430237,1.797069,0.489604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Schapira, Calvin",Left,Four-Seam,89.69255,-2.518397,2.324346,2472.470257,165.031928,11:30,6.48087,-1.06897,5.80086,-19.18127,15.7819,-3.9165,2.5366,0.76775,82.0108,-6.123329,1.623219,0.425576,80.78763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"Schapira, Calvin",Left,Four-Seam,88.94579,-4.314431,2.220057,2350.028042,152.533059,11:00,6.4655,-1.18841,5.86891,-21.18403,14.4541,-6.89729,0.68177,0.30012,81.42782,-8.2621,0.982524,0.429664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"Schapira, Calvin",Left,Changeup,84.62585,-1.002899,1.403051,2180.003526,109.458771,9:45,6.18227,-1.48891,5.40378,-32.62998,7.29343,-16.90375,2.52297,-1.58257,77.2485,-7.000433,-1.606429,0.454763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"Schapira, Calvin",Left,Slider,78.20924,-1.567075,0.677676,2780.548963,278.265817,3:15,6.29714,-1.35724,5.23706,-46.75971,0.04429,9.64607,0.92704,0.08361,72.31876,-10.010604,2.393047,0.492394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"Schapira, Calvin",Left,Four-Seam,89.56979,-2.120853,2.388035,2443.756834,156.053377,11:15,6.32789,-1.30982,5.87235,-18.47454,16.73828,-6.88989,2.81574,0.33547,81.22229,-5.627384,1.153066,0.427092,68.87558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"Schapira, Calvin",Left,Four-Seam,91.52302,-1.742356,1.512114,2428.10719,155.930854,11:15,6.31496,-1.34041,5.74029,-18.42052,15.6943,-6.4465,3.15642,-0.46926,82.33497,-5.243554,0.358537,0.420381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"Schapira, Calvin",Left,Four-Seam,91.05806,-1.808169,1.441793,2393.957281,161.685477,11:30,6.33159,-1.24804,5.95012,-16.7417,17.44658,-5.3563,3.25827,-0.35684,81.90578,-5.023313,0.47961,0.420833,75.16229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"Schapira, Calvin",Left,Sinker,86.46772,-2.637927,5.05442,2090.968251,133.636643,10:30,6.04378,-1.47926,5.66283,-22.3219,16.18454,-15.47564,1.71235,1.95673,78.02538,-6.83786,2.302807,0.44662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"Schapira, Calvin",Left,Slider,79.90111,0.355309,1.081084,2791.33214,259.899545,2:45,6.09227,-1.55785,5.35546,-41.00455,3.74618,13.06355,3.00853,0.54483,73.22271,-7.138842,3.402793,0.481472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"Schapira, Calvin",Left,Four-Seam,91.25236,-2.487641,0.78436,2391.689252,141.148724,10:45,6.45009,-1.20008,5.62068,-16.20308,17.95284,-13.52087,2.77654,-1.59476,82.91213,-5.561632,-1.630579,0.420634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"Schapira, Calvin",Left,Four-Seam,90.66698,-2.0521,0.828437,2413.983115,148.651672,11:00,6.47917,-1.07749,5.77665,-16.04611,18.18867,-10.39583,3.23143,-1.17286,82.67038,-5.103929,-1.033603,0.421119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"Schapira, Calvin",Left,Slider,77.41735,0.82322,-0.094603,2833.706032,249.027936,2:15,6.0804,-1.58198,5.28098,-41.8316,5.77205,11.23233,3.36764,-0.73481,71.11166,-6.823058,1.899787,0.496583,76.46935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"Schapira, Calvin",Left,Four-Seam,91.6209,-4.157153,2.417946,2486.912787,175.701659,11:45,6.36135,-1.02464,5.72038,-14.5595,19.32997,-1.36508,1.26532,1.11531,83.38882,-6.926173,2.174059,0.41899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"Schapira, Calvin",Left,Four-Seam,89.99726,-2.066158,2.677809,2331.130473,160.360536,11:15,6.23281,-1.31051,6.16482,-18.49725,16.07182,-5.30055,2.77982,0.72324,81.47399,-5.595216,1.722926,0.42317,54.01514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"Schapira, Calvin",Left,Four-Seam,91.3841,-2.879793,2.225013,2407.24326,149.594076,11:00,6.30331,-1.12226,5.83061,-16.26568,17.53993,-9.61749,2.26651,0.14569,83.11638,-5.971993,0.501934,0.418471,91.83946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"Schapira, Calvin",Left,Sinker,89.53782,-3.169238,3.706308,2273.720778,136.837368,10:30,6.37394,-1.14079,6.18158,-20.46934,13.96658,-12.11469,1.73234,1.27709,82.48764,-7.008414,1.524776,0.422355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"Schapira, Calvin",Left,Slider,77.41506,-0.410679,1.957679,2741.766605,254.232135,2:30,6.08482,-1.62068,5.33432,-42.31085,5.12969,13.19304,2.17336,1.31626,71.60844,-8.102899,4.300199,0.495731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"Schapira, Calvin",Left,Slider,76.6593,0.575868,0.250287,2798.998509,265.887393,2:45,6.07235,-1.59541,5.12322,-46.47947,2.95146,17.47076,2.74152,0.09624,69.78682,-7.893967,3.344149,0.506024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"Schapira, Calvin",Left,Sinker,91.40382,-1.819349,1.109902,2442.284923,132.511407,10:30,6.36682,-1.0449,5.71318,-21.01584,12.5691,-12.57764,2.91963,-1.05887,83.856,-5.737361,-1.141078,0.417103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"Schapira, Calvin",Left,Slider,78.46113,1.490534,0.726354,2789.650804,257.861444,2:30,5.9917,-1.6855,5.34339,-42.18227,4.1911,12.74993,3.87521,0.05843,71.84773,-6.23185,2.990896,0.490124,75.18565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"Schapira, Calvin",Left,Slider,77.15612,0.466702,-0.354195,2821.202847,254.724616,2:30,5.99935,-1.45597,5.2618,-41.94742,6.52422,17.83643,2.94223,-0.30238,70.21833,-7.223375,2.81211,0.501089,56.38422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"Schapira, Calvin",Left,Four-Seam,91.95286,-1.892283,3.592002,2482.835106,158.774233,11:15,6.36131,-1.09828,5.97285,-17.25879,16.01308,-5.77973,3.16463,1.75463,83.4962,-5.173326,2.556268,0.415155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
